date,name,points
1977-11-01,C.G. Greenidge,0
1977-11-01,L.G. Rowe,0
1977-11-01,D. Lloyd,0
1977-11-01,D.W. Randall,0
1977-11-01,G.M. Turner,0
1977-12-01,M.H.N. Walker,517
1977-12-01,A.M.E. Roberts,489
1977-12-01,C.M. Old,473
1977-12-01,R.O. Collinge,468
1977-12-01,D.L. Underwood,456
1977-12-01,V.A. Holder,440
1977-12-01,Sarfraz Nawaz,436
1977-12-01,D.K. Lillee,411
1977-12-01,A.W. Greig,408
1977-12-01,Imran Khan,374
1977-12-01,R.G.D. Willis,361
1977-12-01,J.K. Lever,349
1977-12-01,B.S. Bedi,347
1977-12-01,J.R. Thomson,340
1977-12-01,G.S. Chappell,328
1977-12-01,R.J. Hadlee,326
1977-12-01,B.L. Cairns,313
1977-12-01,M. Hendrick,311
1977-12-01,Asif Iqbal,293
1977-12-01,Madan Lal,280
1977-12-01,R.D. Jackman,279
1977-12-01,G. Dymock,277
1977-12-01,Javed Miandad,272
1977-12-01,C.H. Lloyd,267
1977-12-01,B.J. McKechnie,258
1977-12-01,B.E. Congdon,255
1977-12-01,M.A. Holding,253
1977-12-01,B. Wood,251
1977-12-01,L.W. Kaluperuma,238
1977-12-01,S. Venkataraghavan,233
1977-12-01,L.S. Pascoe,221
1977-12-01,K.D. Walters,195
1977-12-01,D.S. de Silva,193
1977-12-01,G.J. Cosier,187
1977-12-01,R.J. Bright,184
1977-12-01,K.J. O'Keeffe,175
1977-12-01,A.R.M. Opatha,174
1977-12-01,M.F. Malone,169
1977-12-01,Majid Khan,166
1977-12-01,B. Warnapura,164
1977-12-01,M. Amarnath,162
1977-12-01,C.L. King,152
1977-12-01,Pervez Mir,149
1977-12-01,Salim Altaf,142
1977-12-01,C.E.H. Croft,123
1977-12-01,I.V.A. Richards,108
1977-12-01,J. Garner,102
1977-12-01,A.G. Hurst,98
1977-12-01,A.N. Ranasinghe,98
1977-12-01,G.B. Troup,92
1977-12-01,P. Willey,65
1977-12-01,Sadiq Mohammad,54
1977-12-01,Wasim Raja,53
1977-12-01,I.M. Chappell,48
1977-12-01,I.T. Botham,48
1977-12-01,Mushtaq Mohammad,44
1977-12-01,G. Miller,33
1977-12-01,G.R.A. de Silva,26
1977-12-01,K.D. Ghavri,23
1977-12-01,J.M. Parker,20
1977-12-01,M.G. Burgess,18
1977-12-01,G.N. Edwards,8
1977-12-01,A.D. Gaekwad,0
1977-12-01,R.W. Taylor,0
1977-12-01,K.W.R. Fletcher,0
1977-12-01,G. Boycott,0
1977-12-01,S.M.H. Kirmani,0
1977-12-01,S.R.de S. Wettimuny,0
1977-12-01,D.B. Vengsarkar,0
1977-12-01,D.L. Murray,0
1977-12-01,D.W. Hookes,0
1977-12-01,C.S. Serjeant,0
1977-12-01,K.J. Hughes,0
1977-12-01,R.D. Robinson,0
1977-12-01,Mohsin Khan,0
1977-12-01,R.B. McCosker,0
1977-12-01,R.W. Anderson,0
1977-12-01,A.I. Kallicharran,0
1977-12-01,D.L. Amiss,0
1977-12-01,G.R. Viswanath,0
1977-12-01,L.R.D. Mendis,0
1977-12-01,J.F.M. Morrison,0
1977-12-01,G.P. Howarth,0
1977-12-01,Zaheer Abbas,0
1977-12-01,J.M. Brearley,0
1977-12-01,D.A. Murray,0
1977-12-01,G.R.J. Roope,0
1977-12-01,R.W. Marsh,0
1977-12-01,Wasim Bari,0
1977-12-01,S.M. Gavaskar,0
1977-12-01,B.P. Patel,0
1977-12-01,A.P.B. Tennekoon,0
1977-12-01,G.D. Barlow,0
1977-12-01,G.A. Gooch,0
1977-12-01,A.P.E. Knott,0
1977-12-01,C.G. Greenidge,0
1977-12-01,L.G. Rowe,0
1977-12-01,D. Lloyd,0
1977-12-01,D.W. Randall,0
1977-12-01,G.M. Turner,0
1978-01-01,M.H.N. Walker,517
1978-01-01,A.M.E. Roberts,489
1978-01-01,C.M. Old,476
1978-01-01,R.O. Collinge,468
1978-01-01,D.L. Underwood,451
1978-01-01,V.A. Holder,440
1978-01-01,Sarfraz Nawaz,432
1978-01-01,D.K. Lillee,411
1978-01-01,J.K. Lever,404
1978-01-01,Imran Khan,370
1978-01-01,R.G.D. Willis,357
1978-01-01,B.S. Bedi,347
1978-01-01,J.R. Thomson,340
1978-01-01,G.S. Chappell,328
1978-01-01,R.J. Hadlee,326
1978-01-01,B.L. Cairns,313
1978-01-01,M. Hendrick,312
1978-01-01,Asif Iqbal,290
1978-01-01,Javed Miandad,284
1978-01-01,Madan Lal,280
1978-01-01,Salim Altaf,280
1978-01-01,R.D. Jackman,277
1978-01-01,G. Dymock,277
1978-01-01,I.T. Botham,268
1978-01-01,C.H. Lloyd,267
1978-01-01,B.J. McKechnie,258
1978-01-01,B.E. Congdon,255
1978-01-01,M.A. Holding,253
1978-01-01,B. Wood,249
1978-01-01,L.W. Kaluperuma,238
1978-01-01,S. Venkataraghavan,233
1978-01-01,L.S. Pascoe,221
1978-01-01,K.D. Walters,195
1978-01-01,D.S. de Silva,193
1978-01-01,G.J. Cosier,187
1978-01-01,R.J. Bright,184
1978-01-01,P.H. Edmonds,175
1978-01-01,A.R.M. Opatha,174
1978-01-01,M.F. Malone,169
1978-01-01,B. Warnapura,164
1978-01-01,Majid Khan,164
1978-01-01,M. Amarnath,162
1978-01-01,C.L. King,152
1978-01-01,G. Miller,141
1978-01-01,C.E.H. Croft,123
1978-01-01,I.V.A. Richards,108
1978-01-01,J. Garner,102
1978-01-01,Aamer Hameed,100
1978-01-01,A.N. Ranasinghe,98
1978-01-01,A.G. Hurst,98
1978-01-01,G.B. Troup,92
1978-01-01,Wasim Raja,89
1978-01-01,Liaqat Ali,75
1978-01-01,G.A. Cope,72
1978-01-01,Sikander Bakht,68
1978-01-01,P. Willey,64
1978-01-01,Iqbal Qasim,61
1978-01-01,Hasan Jamil,53
1978-01-01,Sadiq Mohammad,53
1978-01-01,I.M. Chappell,48
1978-01-01,Mushtaq Mohammad,43
1978-01-01,G.R.A. de Silva,26
1978-01-01,K.D. Ghavri,23
1978-01-01,M.W. Gatting,20
1978-01-01,J.M. Parker,20
1978-01-01,M.G. Burgess,18
1978-01-01,Mudassar Nazar,17
1978-01-01,G.N. Edwards,8
1978-01-01,C.G. Greenidge,0
1978-01-01,G.A. Gooch,0
1978-01-01,C.S. Serjeant,0
1978-01-01,Mohsin Khan,0
1978-01-01,L.G. Rowe,0
1978-01-01,R.W. Anderson,0
1978-01-01,D.B. Vengsarkar,0
1978-01-01,K.J. Hughes,0
1978-01-01,Shafiq Ahmed,0
1978-01-01,A.I. Kallicharran,0
1978-01-01,D.L. Murray,0
1978-01-01,G. Boycott,0
1978-01-01,K.W.R. Fletcher,0
1978-01-01,Haroon Rashid,0
1978-01-01,B.C. Rose,0
1978-01-01,R.W. Taylor,0
1978-01-01,D. Lloyd,0
1978-01-01,D.W. Hookes,0
1978-01-01,S.M.H. Kirmani,0
1978-01-01,R.B. McCosker,0
1978-01-01,Wasim Bari,0
1978-01-01,G.R.J. Roope,0
1978-01-01,Zaheer Abbas,0
1978-01-01,G.P. Howarth,0
1978-01-01,J.F.M. Morrison,0
1978-01-01,B.P. Patel,0
1978-01-01,G.R. Viswanath,0
1978-01-01,G.M. Turner,0
1978-01-01,A.P.B. Tennekoon,0
1978-01-01,D.W. Randall,0
1978-01-01,A.D. Gaekwad,0
1978-01-01,J.M. Brearley,0
1978-02-01,M.H.N. Walker,517
1978-02-01,A.M.E. Roberts,489
1978-02-01,C.M. Old,480
1978-02-01,Sarfraz Nawaz,478
1978-02-01,R.O. Collinge,468
1978-02-01,D.L. Underwood,449
1978-02-01,V.A. Holder,440
1978-02-01,J.K. Lever,428
1978-02-01,D.K. Lillee,411
1978-02-01,Imran Khan,368
1978-02-01,R.G.D. Willis,356
1978-02-01,B.S. Bedi,347
1978-02-01,J.R. Thomson,340
1978-02-01,G.S. Chappell,328
1978-02-01,R.J. Hadlee,326
1978-02-01,B.L. Cairns,313
1978-02-01,M. Hendrick,311
1978-02-01,Asif Iqbal,289
1978-02-01,Madan Lal,280
1978-02-01,Salim Altaf,279
1978-02-01,Javed Miandad,279
1978-02-01,G. Dymock,277
1978-02-01,R.D. Jackman,275
1978-02-01,P.H. Edmonds,274
1978-02-01,C.H. Lloyd,267
1978-02-01,B.J. McKechnie,258
1978-02-01,B.E. Congdon,255
1978-02-01,I.T. Botham,254
1978-02-01,M.A. Holding,253
1978-02-01,B. Wood,247
1978-02-01,L.W. Kaluperuma,238
1978-02-01,S. Venkataraghavan,233
1978-02-01,L.S. Pascoe,221
1978-02-01,K.D. Walters,195
1978-02-01,D.S. de Silva,193
1978-02-01,G.J. Cosier,187
1978-02-01,R.J. Bright,184
1978-02-01,A.R.M. Opatha,174
1978-02-01,M.F. Malone,169
1978-02-01,B. Warnapura,164
1978-02-01,Majid Khan,164
1978-02-01,M. Amarnath,162
1978-02-01,Iqbal Qasim,153
1978-02-01,C.L. King,152
1978-02-01,Wasim Raja,146
1978-02-01,G. Miller,140
1978-02-01,Aamer Hameed,135
1978-02-01,G.A. Cope,132
1978-02-01,Hasan Jamil,130
1978-02-01,C.E.H. Croft,123
1978-02-01,I.V.A. Richards,108
1978-02-01,J. Garner,102
1978-02-01,A.N. Ranasinghe,98
1978-02-01,A.G. Hurst,98
1978-02-01,G.B. Troup,92
1978-02-01,Liaqat Ali,74
1978-02-01,Sikander Bakht,68
1978-02-01,P. Willey,64
1978-02-01,Sadiq Mohammad,53
1978-02-01,I.M. Chappell,48
1978-02-01,Mushtaq Mohammad,43
1978-02-01,G.R.A. de Silva,26
1978-02-01,M.W. Gatting,23
1978-02-01,K.D. Ghavri,23
1978-02-01,J.M. Parker,20
1978-02-01,Mudassar Nazar,19
1978-02-01,M.G. Burgess,18
1978-02-01,G.N. Edwards,8
1978-02-01,C.S. Serjeant,0
1978-02-01,G.R.J. Roope,0
1978-02-01,J.M. Brearley,0
1978-02-01,G.R. Viswanath,0
1978-02-01,K.W.R. Fletcher,0
1978-02-01,G.P. Howarth,0
1978-02-01,L.R.D. Mendis,0
1978-02-01,G. Boycott,0
1978-02-01,R.W. Taylor,0
1978-02-01,D.W. Randall,0
1978-02-01,P.R. Downton,0
1978-02-01,Arshad Pervez,0
1978-02-01,G.A. Gooch,0
1978-02-01,A.P.B. Tennekoon,0
1978-02-01,D. Lloyd,0
1978-02-01,B.P. Patel,0
1978-02-01,S.R.de S. Wettimuny,0
1978-02-01,S.M.H. Kirmani,0
1978-02-01,K.J. Hughes,0
1978-02-01,D.B. Vengsarkar,0
1978-02-01,R.W. Anderson,0
1978-02-01,Zaheer Abbas,0
1978-02-01,J.F.M. Morrison,0
1978-02-01,G.M. Turner,0
1978-02-01,Wasim Bari,0
1978-02-01,D.L. Murray,0
1978-02-01,Haroon Rashid,0
1978-02-01,L.G. Rowe,0
1978-02-01,A.I. Kallicharran,0
1978-02-01,D.A. Murray,0
1978-02-01,C.G. Greenidge,0
1978-02-01,R.B. McCosker,0
1978-03-01,M.H.N. Walker,515
1978-03-01,A.M.E. Roberts,500
1978-03-01,C.M. Old,480
1978-03-01,Sarfraz Nawaz,478
1978-03-01,R.O. Collinge,468
1978-03-01,D.L. Underwood,449
1978-03-01,V.A. Holder,438
1978-03-01,J.K. Lever,428
1978-03-01,D.K. Lillee,409
1978-03-01,J.R. Thomson,370
1978-03-01,Imran Khan,368
1978-03-01,R.G.D. Willis,356
1978-03-01,B.S. Bedi,347
1978-03-01,C.E.H. Croft,332
1978-03-01,R.J. Hadlee,326
1978-03-01,G.S. Chappell,326
1978-03-01,B.L. Cairns,313
1978-03-01,M. Hendrick,311
1978-03-01,Asif Iqbal,289
1978-03-01,Madan Lal,280
1978-03-01,Javed Miandad,279
1978-03-01,Salim Altaf,279
1978-03-01,G. Dymock,276
1978-03-01,R.D. Jackman,275
1978-03-01,P.H. Edmonds,274
1978-03-01,C.H. Lloyd,266
1978-03-01,B.J. McKechnie,258
1978-03-01,B.E. Congdon,255
1978-03-01,I.T. Botham,254
