date,name,rating
,G.A. Hick,664
,S. Chanderpaul,658
,A. Jadeja,656
,Inzamam-ul-Haq,651
650,Ijaz Ahmed,PAK
,M.S. Atapattu,649
,S.R. Waugh,635
,A.C. Gilchrist,606
,M.A. Atherton,597
,A. Flower,591
,S.M. Pollock,583
,R.S. Mahanama,582
,L. Klusener,579
,Shahid Afridi,578
,R. Dravid,570
,C.L. Cairns,569
,C.Z. Harris,559
,Salim Malik,558
,N.H. Fairbrother,558
,A.D.R. Campbell,552
,A.C. Parore,545
,Aamir Sohail,534
,P.V. Simmons,530
,R.R. Singh,517
,S.G. Law,512
,N.S. Sidhu,489
,C.D. McMillan,481
,G.J. Whittall,480
,M.W. Goodwin,477
,Moin Khan,476
,A.D. Brown,474
,B.A. Young,473
,V.G. Kambli,472
,P.A. Strang,472
,C.B. Lambert,467
,H.P. Tillekeratne,465
,D.S. Lehmann,464
,S.L. Campbell,450
,H.D.P.K. Dharmasena,443
,R.S. Kaluwitharana,440
,A.J. Hollioake,439
,K.L.T. Arthurton,438
,J.C. Adams,437
,M.O. Odumbe,422
,K.O. Otieno,413
,M.J.R. Rindel,411
,J.R. Murray,409
,H.S. Modi,409
,Aminul Islam,401
,S.O. Tikolo,397
,C.B. Wishart,395
,Mohammad Wasim,387
,R.G. Twose,382
,C.N. Evans,379
,P.L. Symcox,377
,R.D. Shah,373
,G.S. Blewett,371
,H.H. Streak,370
,Wasim Akram,365
,N.R. Mongia,362
,D.N. Chudasama,348
,M.J. Horne,343
,M.A. Ealham,335
,H.H. Kanitkar,329
,T.M. Moody,329
,M.R. Ramprakash,322
,W.P.U.J.C. Vaas,321
,G.J. Rennie,321
,Mohammad Yousuf,319
,S.K. Warne,315
,K.J.J. van Noortwijk,307
,Akram Khan,306
,C.M. Spearman,302
,A.C. Cummins,298
,P.R. Reiffel,297
,Salim Elahi,294
,B.C. Lara,892
,M.G. Bevan,872
,S.R. Tendulkar,860
,P.A. de Silva,809
,G. Kirsten,786
,S.T. Jayasuriya,781
,M.E. Waugh,774
,W.J. Cronje,770
,Saeed Anwar,757
,N.J. Astle,747
,C.L. Hooper,743
,A. Ranatunga,736
,S.C. Ganguly,735
,R.T. Ponting,724
,J.H. Kallis,722
,M. Azharuddin,718
,G.P. Thorpe,714
,G.W. Flower,705
,J.N. Rhodes,695
,A.J. Stewart,695
,S.C. Williams,680
,N.V. Knight,678
,D.J. Cullinan,671
,G.A. Hick,664
,S. Chanderpaul,658
,S.P. Fleming,656
,A. Jadeja,656
,Inzamam-ul-Haq,651
,M.S. Atapattu,650
650,Ijaz Ahmed,PAK
,S.R. Waugh,635
,A.C. Gilchrist,606
,M.A. Atherton,597
,A. Flower,591
,R.S. Mahanama,586
,S.M. Pollock,583
,L. Klusener,579
,Shahid Afridi,578
,C.L. Cairns,572
,R. Dravid,565
,N.H. Fairbrother,558
,Salim Malik,558
,A.D.R. Campbell,552
,C.Z. Harris,551
,A.C. Parore,550
,Aamir Sohail,534
,P.V. Simmons,530
,R.R. Singh,515
,S.G. Law,512
,N.S. Sidhu,484
,C.D. McMillan,481
,G.J. Whittall,480
,M.W. Goodwin,477
,Moin Khan,476
,A.D. Brown,474
,P.A. Strang,472
,C.B. Lambert,467
,V.G. Kambli,467
,B.A. Young,466
,D.S. Lehmann,464
,H.P. Tillekeratne,461
,R.S. Kaluwitharana,456
,S.L. Campbell,450
,A.J. Hollioake,439
,K.L.T. Arthurton,438
,J.C. Adams,437
,H.D.P.K. Dharmasena,433
,M.O. Odumbe,422
,K.O. Otieno,413
,M.J.R. Rindel,411
,H.S. Modi,409
,J.R. Murray,409
,Aminul Islam,401
,S.O. Tikolo,397
,C.B. Wishart,395
,Mohammad Wasim,387
,C.N. Evans,379
,R.G. Twose,378
,P.L. Symcox,377
,R.D. Shah,373
,G.S. Blewett,371
,H.H. Streak,370
,Wasim Akram,365
,N.R. Mongia,362
,D.N. Chudasama,348
,H.H. Kanitkar,338
,M.A. Ealham,335
,T.M. Moody,329
,M.R. Ramprakash,322
,M.J. Horne,321
,G.J. Rennie,321
,Mohammad Yousuf,319
,W.P.U.J.C. Vaas,318
,S.K. Warne,315
,K.J.J. van Noortwijk,307
,Akram Khan,306
,C.M. Spearman,299
,A.C. Cummins,298
,P.R. Reiffel,297
,Salim Elahi,294
,B.C. Lara,892
,M.G. Bevan,872
,S.R. Tendulkar,860
,P.A. de Silva,801
,M.E. Waugh,774
,S.T. Jayasuriya,760
,W.J. Cronje,760
,G. Kirsten,758
,Saeed Anwar,757
,N.J. Astle,747
,C.L. Hooper,743
,S.C. Ganguly,735
,A. Ranatunga,731
,N.V. Knight,726
,R.T. Ponting,724
,M. Azharuddin,718
,G.W. Flower,705
,M.S. Atapattu,704
,G.P. Thorpe,703
,G.A. Hick,701
,J.N. Rhodes,699
,J.H. Kallis,695
,A.J. Stewart,694
,D.J. Cullinan,681
,S.C. Williams,680
,S. Chanderpaul,658
,A. Jadeja,656
,S.P. Fleming,656
,Inzamam-ul-Haq,651
650,Ijaz Ahmed,PAK
,S.R. Waugh,635
,A.C. Gilchrist,606
,M.A. Atherton,606
,A. Flower,591
,S.M. Pollock,589
,Shahid Afridi,578
,R.S. Mahanama,577
,L. Klusener,573
,C.L. Cairns,572
,R. Dravid,565
,Salim Malik,558
,A.D.R. Campbell,552
,C.Z. Harris,551
,N.H. Fairbrother,550
,A.C. Parore,550
,Aamir Sohail,534
,P.V. Simmons,530
,R.R. Singh,515
,S.G. Law,512
,N.S. Sidhu,484
,R.S. Kaluwitharana,482
,C.D. McMillan,481
,G.J. Whittall,480
,M.W. Goodwin,477
,Moin Khan,476
,P.A. Strang,472
,V.G. Kambli,467
,C.B. Lambert,467
,B.A. Young,466
,D.S. Lehmann,464
,H.P. Tillekeratne,459
,S.L. Campbell,450
,A.D. Brown,439
,P.L. Symcox,438
,K.L.T. Arthurton,438
,H.D.P.K. Dharmasena,438
,J.C. Adams,437
,M.O. Odumbe,422
,A.J. Hollioake,419
,K.O. Otieno,413
,H.S. Modi,409
,J.R. Murray,409
,Aminul Islam,401
,M.J.R. Rindel,400
,S.O. Tikolo,397
,C.B. Wishart,395
,Mohammad Wasim,387
,C.N. Evans,379
,R.G. Twose,378
,R.D. Shah,373
,G.S. Blewett,371
,H.H. Streak,370
,Wasim Akram,365
,N.R. Mongia,362
,D.N. Chudasama,348
,H.H. Kanitkar,338
,M.A. Ealham,330
,T.M. Moody,329
,M.J. Horne,321
,G.J. Rennie,321
,Mohammad Yousuf,319
,M.R. Ramprakash,317
,S.K. Warne,315
,W.P.U.J.C. Vaas,313
,K.J.J. van Noortwijk,307
,Akram Khan,306
,C.M. Spearman,299
,A.C. Cummins,298
,P.R. Reiffel,297
,Salim Elahi,294
,B.C. Lara,892
,M.G. Bevan,872
,S.R. Tendulkar,858
,P.A. de Silva,801
,M.E. Waugh,774
,Saeed Anwar,762
,W.J. Cronje,760
,S.T. Jayasuriya,760
,G. Kirsten,758
,N.J. Astle,747
,C.L. Hooper,743
,A. Ranatunga,731
,N.V. Knight,726
,R.T. Ponting,724
,S.C. Ganguly,720
,M. Azharuddin,716
,M.S. Atapattu,704
,G.P. Thorpe,703
,G.A. Hick,701
,J.N. Rhodes,699
,J.H. Kallis,695
,G.W. Flower,694
,A.J. Stewart,694
,D.J. Cullinan,681
,S.C. Williams,680
,Inzamam-ul-Haq,670
,S. Chanderpaul,658
,S.P. Fleming,656
637,Ijaz Ahmed,PAK
,S.R. Waugh,635
,A. Jadeja,626
,Shahid Afridi,607
,A.C. Gilchrist,606
,A. Flower,599
,S.M. Pollock,589
,A.D.R. Campbell,577
,R.S. Mahanama,577
,L. Klusener,573
,C.L. Cairns,572
,Salim Malik,561
,Aamir Sohail,552
,C.Z. Harris,551
,A.C. Parore,550
,N.H. Fairbrother,550
,R. Dravid,543
,P.V. Simmons,530
,R.R. Singh,514
,S.G. Law,512
,Moin Khan,499
,R.S. Kaluwitharana,482
,M.W. Goodwin,482
,C.D. McMillan,481
,P.A. Strang,475
,G.J. Whittall,473
,C.B. Lambert,467
,B.A. Young,466
,D.S. Lehmann,464
,H.P. Tillekeratne,459
,S.L. Campbell,450
,V.G. Kambli,449
,A.D. Brown,439
,C.B. Wishart,438
,P.L. Symcox,438
,H.D.P.K. Dharmasena,438
,K.L.T. Arthurton,438
,J.C. Adams,437
,M.O. Odumbe,422
,A.J. Hollioake,419
,K.O. Otieno,413
,C.N. Evans,413
,J.R. Murray,409
,H.S. Modi,409
,Aminul Islam,401
,M.J.R. Rindel,400
,S.O. Tikolo,397
,R.G. Twose,378
,Mohammad Wasim,377
,N.R. Mongia,374
,R.D. Shah,373
,G.S. Blewett,371
,H.H. Streak,368
,Wasim Akram,356
,D.N. Chudasama,348
,G.J. Rennie,343
,M.A. Ealham,330
,T.M. Moody,329
,M.J. Horne,321
,M.R. Ramprakash,317
,S.K. Warne,315
,H.H. Kanitkar,314
,W.P.U.J.C. Vaas,313
,Mohammad Yousuf,311
,K.J.J. van Noortwijk,307
,Akram Khan,306
,C.M. Spearman,299
,A.C. Cummins,298
,P.R. Reiffel,297
,G.R. Larsen,291
,D.J. Callaghan,290
,H.H. Gibbs,288
,B.C. Lara,886
,S.R. Tendulkar,870
,M.G. Bevan,860
,M.E. Waugh,783
,P.A. de Silva,782
,W.J. Cronje,771
,Saeed Anwar,758
,G. Kirsten,747
,S.T. Jayasuriya,742
,A. Ranatunga,742
,J.H. Kallis,729
,C.L. Hooper,728
,N.V. Knight,724
,N.J. Astle,723
,R.T. Ponting,722
,S.C. Ganguly,720
,G.P. Thorpe,699
,M. Azharuddin,694
,A.J. Stewart,691
,G.A. Hick,686
,J.N. Rhodes,685
,D.J. Cullinan,683
,G.W. Flower,681
,S. Chanderpaul,678
,M.S. Atapattu,678
,S.P. Fleming,676
,Inzamam-ul-Haq,667
,S.C. Williams,650
640,Ijaz Ahmed,PAK
,A. Jadeja,631
,S.R. Waugh,626
,A. Flower,614
,A.C. Gilchrist,606
,A.D.R. Campbell,597
,Shahid Afridi,597
,S.M. Pollock,580
,A.C. Parore,569
,C.L. Cairns,566
,R.S. Mahanama,565
,L. Klusener,565
,Salim Malik,557
,N.H. Fairbrother,557
,C.Z. Harris,553
,Aamir Sohail,546
,R. Dravid,542
,R.R. Singh,530
,P.V. Simmons,523
,S.G. Law,509
,Moin Khan,500
,C.D. McMillan,495
,R.S. Kaluwitharana,486
,P.A. Strang,475
,G.J. Whittall,470
,M.W. Goodwin,467
,D.S. Lehmann,467
,C.B. Lambert,464
,B.A. Young,461
,A.J. Hollioake,456
,H.P. Tillekeratne,454
,C.B. Wishart,446
,K.L.T. Arthurton,445
,V.G. Kambli,445
,S.L. Campbell,444
,P.L. Symcox,434
,J.C. Adams,430
,H.D.P.K. Dharmasena,430
,M.J.R. Rindel,427
,P.A. Wallace,423
,M.O. Odumbe,422
,A.D. Brown,421
,K.O. Otieno,413
,C.N. Evans,410
,H.S. Modi,409
,J.R. Murray,403
,Aminul Islam,401
,S.O. Tikolo,397
,N.R. Mongia,378
,Mohammad Wasim,376
,R.G. Twose,374
,R.D. Shah,373
,G.S. Blewett,369
,H.H. Streak,362
,Wasim Akram,353
,M.A. Ealham,352
,D.N. Chudasama,348
,G.J. Rennie,341
,T.M. Moody,327
,M.J. Horne,318
,M.R. Ramprakash,316
,W.P.U.J.C. Vaas,315
,S.K. Warne,313
,Salim Elahi,312
,H.H. Kanitkar,311
,Mohammad Yousuf,309
,K.J.J. van Noortwijk,307
,Akram Khan,306
,P.R. Reiffel,296
,C.M. Spearman,296
,A.C. Cummins,294
,A.B. Agarkar,288
,S.R. Tendulkar,887
,B.C. Lara,886
,M.G. Bevan,876
,P.A. de Silva,771
,W.J. Cronje,771
,R.T. Ponting,763
,M.E. Waugh,753
,G. Kirsten,747
,Saeed Anwar,742
,J.H. Kallis,729
,C.L. Hooper,728
,N.V. Knight,724
,N.J. Astle,723
,S.T. Jayasuriya,716
,A. Ranatunga,713
,M. Azharuddin,705
,G.P. Thorpe,699
,A.J. Stewart,691
,S.C. Ganguly,688
,G.A. Hick,686
,J.N. Rhodes,685
,D.J. Cullinan,683
,A.C. Gilchrist,681
,S. Chanderpaul,678
677,Ijaz Ahmed,PAK
,S.P. Fleming,676
,G.W. Flower,662
,M.S. Atapattu,660
,S.C. Williams,650
,A. Jadeja,645
,Inzamam-ul-Haq,644
,A. Flower,622
,S.R. Waugh,609
,A.D.R. Campbell,591
,S.M. Pollock,580
,Shahid Afridi,577
,A.C. Parore,569
,C.L. Cairns,566
,L. Klusener,565
,R.S. Mahanama,564
,N.H. Fairbrother,557
,C.Z. Harris,553
,Aamir Sohail,543
,R.R. Singh,533
,Salim Malik,532
,D.S. Lehmann,524
,P.V. Simmons,523
,R. Dravid,522
,N.C. Johnson,514
,Mohammad Yousuf,506
,S.G. Law,502
,Moin Khan,495
,C.D. McMillan,495
,M.W. Goodwin,479
,P.A. Strang,476
,H.P. Tillekeratne,473
,R.S. Kaluwitharana,468
,C.B. Lambert,464
,B.A. Young,461
,A.J. Hollioake,456
,G.J. Whittall,452
,K.L.T. Arthurton,445
,S.L. Campbell,444
,H.D.P.K. Dharmasena,443
,C.B. Wishart,439
,P.L. Symcox,434
,V.G. Kambli,434
,J.C. Adams,430
,M.J.R. Rindel,427
,P.A. Wallace,423
,M.O. Odumbe,422
,A.D. Brown,421
,K.O. Otieno,413
,H.S. Modi,409
,J.R. Murray,403
,Aminul Islam,401
,S.O. Tikolo,397
,C.N. Evans,381
,H.H. Streak,379
,N.R. Mongia,375
,R.G. Twose,374
,R.D. Shah,373
,Wasim Akram,372
,Mohammad Wasim,364
,G.S. Blewett,363
,M.A. Ealham,352
,D.N. Chudasama,348
,G.J. Rennie,342
,T.M. Moody,322
,M.J. Horne,318
,M.R. Ramprakash,316
,Azhar Mahmood,314
,A.B. Agarkar,312
,S.K. Warne,309
,W.P.U.J.C. Vaas,307
,K.J.J. van Noortwijk,307
,Akram Khan,306
,H.H. Kanitkar,303
,C.M. Spearman,296
,A.C. Cummins,294
,S.R. Tendulkar,887
,B.C. Lara,886
,M.G. Bevan,876
,P.A. de Silva,771
,W.J. Cronje,771
,R.T. Ponting,763
,M.E. Waugh,753
,G. Kirsten,747
,Saeed Anwar,742
,J.H. Kallis,729
,C.L. Hooper,728
,N.V. Knight,724
,N.J. Astle,723
,S.T. Jayasuriya,716
,A. Ranatunga,713
,M. Azharuddin,705
,G.P. Thorpe,699
,A.J. Stewart,691
,S.C. Ganguly,688
,G.A. Hick,686
,J.N. Rhodes,685
,D.J. Cullinan,683
,A.C. Gilchrist,681
,S. Chanderpaul,678
677,Ijaz Ahmed,PAK
,S.P. Fleming,676
,G.W. Flower,662
,M.S. Atapattu,660
,S.C. Williams,650
,A. Jadeja,645
,Inzamam-ul-Haq,644
,A. Flower,622
,S.R. Waugh,609
,A.D.R. Campbell,591
,S.M. Pollock,580
,Shahid Afridi,577
,A.C. Parore,569
,C.L. Cairns,566
,L. Klusener,565
,R.S. Mahanama,564
,N.H. Fairbrother,557
,C.Z. Harris,553
,Aamir Sohail,543
,R.R. Singh,533
,Salim Malik,532
,D.S. Lehmann,524
,P.V. Simmons,523
,R. Dravid,522
,N.C. Johnson,514
,Mohammad Yousuf,506
,S.G. Law,502
,Moin Khan,495
,C.D. McMillan,495
,M.W. Goodwin,479
,P.A. Strang,476
,H.P. Tillekeratne,473
,R.S. Kaluwitharana,468
,C.B. Lambert,464
,B.A. Young,461
,A.J. Hollioake,456
,G.J. Whittall,452
,K.L.T. Arthurton,445
,S.L. Campbell,444
,H.D.P.K. Dharmasena,443
,C.B. Wishart,439
,P.L. Symcox,434
,V.G. Kambli,434
,J.C. Adams,430
,M.J.R. Rindel,427
,P.A. Wallace,423
,M.O. Odumbe,422
,A.D. Brown,421
,K.O. Otieno,413
,H.S. Modi,409
,J.R. Murray,403
,Aminul Islam,401
,S.O. Tikolo,397
,C.N. Evans,381
,H.H. Streak,379
,N.R. Mongia,375
,R.G. Twose,374
,R.D. Shah,373
,Wasim Akram,372
,Mohammad Wasim,364
,G.S. Blewett,363
,M.A. Ealham,352
,D.N. Chudasama,348
,G.J. Rennie,342
,T.M. Moody,322
,M.J. Horne,318
,M.R. Ramprakash,316
,Azhar Mahmood,314
,A.B. Agarkar,312
,S.K. Warne,309
,W.P.U.J.C. Vaas,307
,K.J.J. van Noortwijk,307
,Akram Khan,306
,H.H. Kanitkar,303
,C.M. Spearman,296
,A.C. Cummins,294
,M.G. Bevan,882
,S.R. Tendulkar,863
,B.C. Lara,861
,M.E. Waugh,809
,W.J. Cronje,789
,G.A. Hick,778
,C.L. Hooper,765
,R.T. Ponting,757
,N.V. Knight,746
,S. Chanderpaul,743
,Saeed Anwar,742
,P.A. de Silva,732
,A.C. Gilchrist,717
,G. Kirsten,716
,S.T. Jayasuriya,711
,N.J. Astle,705
,S.C. Ganguly,701
,A. Ranatunga,699
,M. Azharuddin,697
,J.H. Kallis,696
677,Ijaz Ahmed,PAK
,G.P. Thorpe,672
,J.N. Rhodes,669
,S.P. Fleming,663
,G.W. Flower,662
,D.J. Cullinan,654
,Inzamam-ul-Haq,644
,M.S. Atapattu,643
,S.C. Williams,637
,A. Jadeja,637
,A.J. Stewart,636
,N.H. Fairbrother,628
,A. Flower,622
,L. Klusener,620
,C.L. Cairns,617
,D.S. Lehmann,609
,A.D.R. Campbell,591
,R. Dravid,586
,S.R. Waugh,582
,Shahid Afridi,577
,C.Z. Harris,556
,S.M. Pollock,555
,A.C. Parore,550
,Aamir Sohail,543
,R.S. Mahanama,535
,Salim Malik,532
,R.R. Singh,529
,C.D. McMillan,523
,N.C. Johnson,514
,P.V. Simmons,513
,Mohammad Yousuf,506
,Moin Khan,495
,R.S. Kaluwitharana,486
,H.P. Tillekeratne,480
,M.W. Goodwin,479
,P.A. Strang,476
,S.G. Law,474
,B.A. Young,473
,A.J. Hollioake,466
,C.B. Lambert,455
,G.J. Whittall,452
,K.L.T. Arthurton,451
,C.B. Wishart,439
,S.L. Campbell,435
,H.D.P.K. Dharmasena,426
,V.G. Kambli,423
,P.L. Symcox,422
,M.O. Odumbe,422
,J.C. Adams,422
,H.H. Gibbs,413
,K.O. Otieno,413
,M.J.R. Rindel,410
,H.S. Modi,409
,A.D. Brown,404
,Aminul Islam,401
,R.G. Twose,398
,S.O. Tikolo,397
,J.R. Murray,397
,N. Hussain,397
,P.A. Wallace,393
,N.R. Mongia,383
,C.N. Evans,381
,H.H. Streak,379
,M.J. Horne,374
,R.D. Shah,373
,Wasim Akram,372
,D.P.M.D. Jayawardene,367
,D.R. Martyn,365
,Mohammad Wasim,364
,D.N. Chudasama,348
,M.A. Ealham,346
,G.J. Rennie,342
,U.D.U. Chandana,338
,Azhar Mahmood,314
,T.M. Moody,310
,K.J.J. van Noortwijk,307
,Akram Khan,306
,W.P.U.J.C. Vaas,305
,A.B. Agarkar,304
,M.R. Ramprakash,303
,M.G. Bevan,879
,S.R. Tendulkar,863
,B.C. Lara,842
,M.E. Waugh,791
,W.J. Cronje,787
,A.C. Gilchrist,780
,N.J. Astle,768
,R.T. Ponting,758
,Saeed Anwar,742
,P.A. de Silva,738
,G.A. Hick,737
,C.L. Hooper,735
,J.H. Kallis,734
,N.V. Knight,732
,S. Chanderpaul,722
,L. Klusener,710
,S.T. Jayasuriya,704
,S.C. Ganguly,701
,M. Azharuddin,697
,G. Kirsten,682
677,Ijaz Ahmed,PAK
,A. Ranatunga,677
,D.S. Lehmann,667
,G.W. Flower,662
,G.P. Thorpe,659
,J.N. Rhodes,655
,S.P. Fleming,653
,Inzamam-ul-Haq,644
,A.J. Stewart,638
,A. Jadeja,637
,S.C. Williams,627
,A. Flower,622
,M.S. Atapattu,620
,D.J. Cullinan,615
,C.L. Cairns,603
,N.H. Fairbrother,601
,A.D.R. Campbell,591
,R. Dravid,586
,Shahid Afridi,577
,C.Z. Harris,574
,S.R. Waugh,571
,A.C. Parore,554
,Aamir Sohail,543
,S.M. Pollock,532
,Salim Malik,532
,R.S. Mahanama,530
,R.R. Singh,529
,C.D. McMillan,519
,R.S. Kaluwitharana,515
,N.C. Johnson,514
,Mohammad Yousuf,506
,P.V. Simmons,505
,Moin Khan,495
,H.P. Tillekeratne,485
,M.W. Goodwin,479
,P.A. Strang,476
,B.A. Young,466
,R.G. Twose,456
,A.J. Hollioake,455
,G.J. Whittall,452
,C.B. Lambert,448
,D.R. Martyn,442
,C.B. Wishart,439
,K.L.T. Arthurton,429
,S.L. Campbell,428
,N. Hussain,425
,V.G. Kambli,423
,M.O. Odumbe,422
,H.D.P.K. Dharmasena,421
,J.C. Adams,415
,K.O. Otieno,413
,H.S. Modi,409
,H.H. Gibbs,405
,P.L. Symcox,405
,Aminul Islam,401
,S.O. Tikolo,397
,A.D. Brown,396
,P.A. Wallace,387
,N.R. Mongia,383
,C.N. Evans,381
,H.H. Streak,379
,R.D. Shah,373
,Wasim Akram,372
,M.J. Horne,369
,Mohammad Wasim,364
,D.P.M.D. Jayawardene,362
,D.M. Benkenstein,356
,D.N. Chudasama,348
,G.J. Rennie,342
,M.A. Ealham,340
,U.D.U. Chandana,330
,S. Lee,321
,Azhar Mahmood,314
,W.P.U.J.C. Vaas,308
,R.D.B. Croft,307
,K.J.J. van Noortwijk,307
,Akram Khan,306
,D.A. Gunawardene,305
,A.B. Agarkar,304
,T.M. Moody,304
,M.G. Bevan,879
,S.R. Tendulkar,846
,B.C. Lara,842
,M.E. Waugh,791
,A.C. Gilchrist,780
,W.J. Cronje,778
,Saeed Anwar,767
,R.T. Ponting,758
,J.H. Kallis,748
,N.J. Astle,745
,G.A. Hick,737
,S.C. Ganguly,737
,P.A. de Silva,737
,C.L. Hooper,735
,N.V. Knight,732
,L. Klusener,731
,S. Chanderpaul,722
,S.T. Jayasuriya,690
,G. Kirsten,685
676,Ijaz Ahmed,PAK
,M. Azharuddin,670
,D.S. Lehmann,667
,D.J. Cullinan,665
,G.P. Thorpe,659
,A. Ranatunga,658
,G.W. Flower,655
,A. Jadeja,652
,J.N. Rhodes,648
,Inzamam-ul-Haq,645
,A.J. Stewart,638
,S.P. Fleming,634
,S.C. Williams,627
,A. Flower,623
,M.S. Atapattu,603
,N.H. Fairbrother,601
,A.D.R. Campbell,593
,C.L. Cairns,591
,R. Dravid,589
,Shahid Afridi,580
,S.R. Waugh,571
,A.C. Parore,564
,C.Z. Harris,561
,Aamir Sohail,530
,S.M. Pollock,528
,R.R. Singh,525
,Salim Malik,519
,R.S. Mahanama,519
,R.G. Twose,512
,C.D. McMillan,509
,R.S. Kaluwitharana,505
,P.V. Simmons,505
,H.P. Tillekeratne,501
,Moin Khan,491
,M.W. Goodwin,486
,N.C. Johnson,477
,G.J. Whittall,474
,P.A. Strang,471
,D.P.M.D. Jayawardene,465
,A.J. Hollioake,455
,S.O. Tikolo,452
,M.O. Odumbe,449
,C.B. Lambert,448
,Mohammad Yousuf,448
,H.H. Gibbs,446
,D.R. Martyn,442
,K.O. Otieno,429
,K.L.T. Arthurton,429
,S.L. Campbell,428
,C.B. Wishart,428
,N. Hussain,425
,H.S. Modi,416
,J.C. Adams,415
,H.D.P.K. Dharmasena,413
,V.G. Kambli,404
,A.D. Brown,396
,H.H. Streak,395
,M.J. Horne,393
,Wasim Akram,392
,R.D. Shah,388
,U.D.U. Chandana,388
,P.A. Wallace,387
,Aminul Islam,380
,N.R. Mongia,376
,Akram Khan,375
,C.N. Evans,372
,Azhar Mahmood,360
,Mohammad Wasim,355
,D.M. Benkenstein,349
,D.A. Gunawardene,349
,Mehrab Hossain,344
,M.A. Ealham,340
,G.J. Rennie,334
,D.N. Chudasama,325
,S. Lee,321
,K.J.J. van Noortwijk,307
,R.D.B. Croft,307
,T.M. Moody,304
,H.H. Kanitkar,301
,M.R. Ramprakash,297
,S.K. Warne,296
,M.G. Bevan,880
,S.R. Tendulkar,820
,B.C. Lara,805
,W.J. Cronje,778
,M.E. Waugh,770
,A.C. Gilchrist,759
,J.H. Kallis,748
,N.J. Astle,745
,P.A. de Silva,737
,Saeed Anwar,735
,L. Klusener,731
,G.A. Hick,729
,N.V. Knight,727
,S.C. Ganguly,707
,G.P. Thorpe,706
,R.T. Ponting,704
,C.L. Hooper,702
700,Ijaz Ahmed,PAK
,Inzamam-ul-Haq,698
,S.T. Jayasuriya,690
,D.S. Lehmann,688
,S. Chanderpaul,687
,G. Kirsten,685
,D.J. Cullinan,665
,M. Azharuddin,661
,A. Ranatunga,658
,G.W. Flower,655
,J.N. Rhodes,648
,A. Jadeja,647
,S.P. Fleming,634
,A. Flower,623
,R. Dravid,616
,A.J. Stewart,608
,N.H. Fairbrother,605
,M.S. Atapattu,603
,A.D.R. Campbell,593
,C.L. Cairns,591
,Shahid Afridi,584
,S.C. Williams,579
,A.C. Parore,564
,C.Z. Harris,561
,S.R. Waugh,558
,S.M. Pollock,528
,Salim Malik,528
,S.L. Campbell,524
,R.S. Mahanama,519
,P.V. Simmons,515
,Aamir Sohail,514
,R.G. Twose,512
,Moin Khan,512
,C.D. McMillan,509
,R.R. Singh,508
,R.S. Kaluwitharana,505
,H.P. Tillekeratne,501
,M.W. Goodwin,486
,J.C. Adams,482
,N.C. Johnson,477
,G.J. Whittall,474
,P.A. Strang,471
,Mohammad Yousuf,466
,D.P.M.D. Jayawardene,465
,S.O. Tikolo,452
,A.J. Hollioake,451
,M.O. Odumbe,449
,D.R. Martyn,446
,H.H. Gibbs,446
,C.B. Lambert,433
,K.O. Otieno,429
,C.B. Wishart,428
,N. Hussain,417
,H.S. Modi,416
,H.D.P.K. Dharmasena,413
,K.L.T. Arthurton,410
,V.G. Kambli,400
,Wasim Akram,396
,H.H. Streak,395
,M.J. Horne,393
,N.R. Mongia,390
,A.D. Brown,389
,U.D.U. Chandana,388
,R.D. Shah,388
,Aminul Islam,380
,Akram Khan,375
,P.A. Wallace,374
,C.N. Evans,372
,S. Ramesh,366
,M.A. Ealham,363
,Azhar Mahmood,352
,D.A. Gunawardene,349
,D.M. Benkenstein,349
,Mohammad Wasim,345
,Mehrab Hossain,344
,G.J. Rennie,334
,S. Lee,327
,D.N. Chudasama,325
,R.D. Jacobs,323
,S.K. Warne,314
,K.J.J. van Noortwijk,307
,T.M. Moody,305
,A.B. Agarkar,301
,M.G. Bevan,881
,S.R. Tendulkar,809
,L. Klusener,797
,B.C. Lara,794
,S.C. Ganguly,768
,M.E. Waugh,748
,W.J. Cronje,744
,J.H. Kallis,736
,G.A. Hick,724
,A.C. Gilchrist,721
,S. Chanderpaul,719
,G.P. Thorpe,718
,R.T. Ponting,714
,N.V. Knight,709
,Inzamam-ul-Haq,705
,Saeed Anwar,699
,P.A. de Silva,697
,R. Dravid,688
,C.L. Hooper,685
,N.J. Astle,684
681,Ijaz Ahmed,PAK
,D.S. Lehmann,674
,G. Kirsten,664
,D.J. Cullinan,663
,S.T. Jayasuriya,657
,M. Azharuddin,652
,G.W. Flower,652
,A. Jadeja,648
,J.N. Rhodes,640
,A. Flower,637
,S.P. Fleming,618
,C.L. Cairns,602
,A.J. Stewart,600
,M.S. Atapattu,592
,A.D.R. Campbell,580
,R.G. Twose,578
,C.Z. Harris,571
,S.R. Waugh,567
,A.C. Parore,560
,Shahid Afridi,556
,C.D. McMillan,531
,Moin Khan,527
,S.M. Pollock,521
,N.C. Johnson,514
,Mohammad Yousuf,512
,Salim Malik,506
,R.S. Kaluwitharana,504
,Aamir Sohail,501
,S.L. Campbell,500
,M.W. Goodwin,499
,R.R. Singh,498
,S.O. Tikolo,493
,H.H. Gibbs,487
,D.P.M.D. Jayawardene,484
,H.P. Tillekeratne,484
,J.C. Adams,477
,R.D. Shah,471
,G.J. Whittall,470
,N. Hussain,470
